Remaining:Greenland;Ontario;Peru; Owned:Central America;Brazil;Argentina;Quebec;Eastern United States;,Peru,-1.0,1.0
Remaining:Western United States;Central America;Peru; Owned:Alberta;Ontario;Venezuela;Quebec;Greenland;,Western United States,1.0,1.0
Remaining:Ontario;Western United States;Venezuela;Brazil;Argentina; Owned:Central America;Alberta;Greenland;Northwest Territory;,Brazil,-1.0,1.0
Remaining:Quebec; Owned:Brazil;Ontario;Central America;Eastern United States;Alberta;Northwest Territory;,Quebec,-1.0,1.0
Remaining:Quebec;Eastern United States;Brazil; Owned:Central America;Alberta;Argentina;Greenland;Western United States;,Eastern United States,-1.0,1.0
Remaining:Northwest Territory;Alberta;Western United States;Central America;Argentina; Owned:Brazil;Eastern United States;Ontario;Peru;,Argentina,1.0,1.0
Remaining:Alberta; Owned:Western United States;Central America;Eastern United States;Peru;Venezuela;Northwest Territory;,Alberta,-1.0,1.0
Remaining:Western United States; Owned:Brazil;Central America;Alaska;Alberta;Argentina;Northwest Territory;,Western United States,-1.0,1.0
Remaining:Northwest Territory;Greenland;Ontario;Quebec;Central America;Venezuela;Peru;Brazil;Argentina; Owned:Alberta;Eastern United States;,Quebec,0.0,0.99
Remaining:Northwest Territory; Owned:Central America;Alaska;Quebec;Peru;Alberta;Argentina;,Northwest Territory,-2.0,0.99
Remaining:Quebec;Eastern United States;Peru; Owned:Central America;Argentina;Greenland;Alaska;Ontario;,Peru,1.0,1.0
Remaining:Quebec;Eastern United States;Venezuela; Owned:Central America;Argentina;Ontario;Alaska;Western United States;,Venezuela,-1.0,1.0
Remaining:Alaska;Greenland;Ontario;Brazil;Argentina; Owned:Central America;Alberta;Quebec;Western United States;,Greenland,1.0,1.0
Remaining:Alaska;Northwest Territory;Greenland;Ontario;Quebec;Western United States;Peru;Brazil;Argentina; Owned:Central America;Alberta;,Greenland,1.0,1.0
Remaining:Northwest Territory;Ontario;Central America;Peru;Argentina; Owned:Brazil;Alberta;Greenland;Alaska;,Argentina,1.0,1.0
Remaining:Argentina; Owned:Brazil;Greenland;Central America;Alberta;Venezuela;Northwest Territory;,Argentina,1.0,1.0
Remaining:Alaska;Northwest Territory;Greenland; Owned:Alberta;Eastern United States;Argentina;Ontario;Western United States;,Greenland,-1.0,1.0
Remaining:Alaska;Northwest Territory;Quebec;Peru;Argentina; Owned:Central America;Brazil;Venezuela;Alberta;,Quebec,-1.0,1.0
Remaining:Alaska;Quebec;Western United States;Eastern United States;Peru; Owned:Central America;Brazil;Argentina;Northwest Territory;,Quebec,1.0,1.0
Remaining:Alaska;Northwest Territory;Alberta;Quebec;Western United States;Central America;Venezuela; Owned:Brazil;Argentina;Greenland;,Quebec,-1.0,1.0
Remaining:Alaska;Alberta;Western United States;Eastern United States;Argentina; Owned:Central America;Brazil;Venezuela;Quebec;,Alaska,1.0,1.0
Remaining:Alaska;Northwest Territory;Greenland;Alberta;Ontario;Peru;Argentina; Owned:Central America;Brazil;Quebec;,Ontario,-1.0,1.0
Remaining:Alaska;Northwest Territory;Ontario;Quebec;Brazil; Owned:Central America;Alberta;Greenland;Peru;,Northwest Territory,1.0,1.0
Remaining:Alberta;Western United States;Argentina; Owned:Brazil;Eastern United States;Ontario;Venezuela;Northwest Territory;,Western United States,-1.0,1.0
Remaining:Northwest Territory;Greenland;Alberta;Western United States;Eastern United States;Peru;Brazil; Owned:Central America;Ontario;Venezuela;,Peru,-1.0,1.0
Remaining:Alaska;Northwest Territory;Eastern United States; Owned:Central America;Alberta;Argentina;Greenland;Peru;,Northwest Territory,-1.0,1.0
Remaining:Greenland;Peru;Argentina; Owned:Central America;Eastern United States;Quebec;Brazil;Northwest Territory;,Peru,-1.0,1.0
Remaining:Alaska;Greenland;Peru; Owned:Alberta;Argentina;Quebec;Western United States;Northwest Territory;,Peru,-1.0,1.0
Remaining:Northwest Territory;Greenland;Alberta;Ontario;Western United States;Eastern United States;Venezuela;Peru;Argentina; Owned:Central America;Quebec;,Peru,-1.0,1.0
Remaining:Brazil; Owned:Greenland;Central America;Alaska;Eastern United States;Western United States;Northwest Territory;,Brazil,0.0,0.99
Remaining:Northwest Territory;Alberta;Venezuela; Owned:Central America;Brazil;Western United States;Eastern United States;Quebec;,Venezuela,-1.0,1.0
Remaining:Ontario;Venezuela;Peru; Owned:Central America;Argentina;Greenland;Alaska;Northwest Territory;,Ontario,1.0,1.0
Remaining:Northwest Territory;Quebec;Venezuela;Brazil;Argentina; Owned:Central America;Eastern United States;Alaska;Western United States;,Quebec,-1.0,1.0
Remaining:Alaska;Western United States;Eastern United States; Owned:Central America;Brazil;Argentina;Ontario;Quebec;,Eastern United States,1.0,1.0
Remaining:Northwest Territory;Alberta;Argentina; Owned:Central America;Ontario;Venezuela;Quebec;Alaska;,Northwest Territory,1.0,1.0
Remaining:Quebec;Western United States;Peru; Owned:Central America;Brazil;Argentina;Venezuela;Northwest Territory;,Quebec,-1.0,1.0
Remaining:Greenland;Alberta;Ontario;Quebec;Western United States; Owned:Central America;Brazil;Argentina;Venezuela;,Alberta,-1.0,1.0
Remaining:Alaska;Alberta;Quebec;Western United States;Venezuela;Brazil;Argentina; Owned:Central America;Northwest Territory;Peru;,Brazil,0.0,0.99
Remaining:Alaska;Eastern United States;Peru; Owned:Central America;Brazil;Greenland;Venezuela;Alberta;,Alaska,-1.0,1.0
Remaining:Alaska;Northwest Territory;Eastern United States;Venezuela;Peru; Owned:Central America;Argentina;Ontario;Western United States;,Peru,-1.0,1.0
Remaining:Alaska;Northwest Territory;Alberta;Venezuela;Peru; Owned:Central America;Brazil;Quebec;Western United States;,Alaska,-1.0,1.0
Remaining:Alaska;Greenland;Ontario;Quebec;Western United States;Eastern United States;Venezuela; Owned:Central America;Brazil;Argentina;,Greenland,1.0,1.0
Remaining:Peru; Owned:Brazil;Greenland;Eastern United States;Alberta;Argentina;Venezuela;,Peru,-1.0,1.0
Remaining:Alaska;Northwest Territory;Ontario;Western United States;Eastern United States;Venezuela;Argentina; Owned:Central America;Brazil;Alberta;,Northwest Territory,-1.0,1.0
Remaining:Greenland; Owned:Brazil;Central America;Quebec;Western United States;Alberta;Argentina;,Greenland,1.0,1.0
Remaining:Alaska;Northwest Territory;Alberta;Eastern United States;Argentina; Owned:Central America;Brazil;Ontario;Venezuela;,Eastern United States,-1.0,1.0
Remaining:Brazil; Owned:Greenland;Central America;Eastern United States;Ontario;Western United States;Northwest Territory;,Brazil,-1.0,1.0
Remaining:Alberta;Eastern United States;Venezuela; Owned:Central America;Argentina;Greenland;Alaska;Northwest Territory;,Venezuela,1.0,1.0
Remaining:Alaska;Northwest Territory;Quebec;Venezuela;Argentina; Owned:Brazil;Alberta;Ontario;Eastern United States;,Argentina,-1.0,1.0
